date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain,hour,weekday,is_weekend,pollution_lag1,pollution_lag3,pollution_lag6,pollution_lag24,pollution_level
2010-01-12 00:00:00,21.0,-22,-15.0,1031.0,3,1.78,0,0,0,1,0,15.0,27.0,13.0,23.0,0
2010-01-12 01:00:00,21.0,-22,-14.0,1031.0,0,1.79,0,0,1,1,0,21.0,20.0,17.0,27.0,0
2010-01-12 02:00:00,37.0,-22,-14.0,1031.0,1,0.89,0,0,2,1,0,21.0,15.0,20.0,23.0,0
2010-01-12 03:00:00,26.0,-24,-18.0,1030.0,0,1.79,0,0,3,1,0,37.0,21.0,27.0,17.0,0
2010-01-12 04:00:00,15.0,-24,-13.0,1030.0,0,3.58,0,0,4,1,0,26.0,21.0,20.0,17.0,0
2010-01-12 05:00:00,9.0,-25,-14.0,1030.0,1,3.13,0,0,5,1,0,15.0,37.0,15.0,16.0,0
2010-01-12 06:00:00,11.0,-24,-14.0,1030.0,1,7.15,0,0,6,1,0,9.0,26.0,21.0,16.0,0
2010-01-12 07:00:00,11.0,-25,-12.0,1030.0,1,12.96,0,0,7,1,0,11.0,15.0,21.0,20.0,0
2010-01-12 08:00:00,16.0,-26,-14.0,1030.0,1,16.98,0,0,8,1,0,11.0,9.0,37.0,20.0,0
2010-01-12 09:00:00,13.0,-25,-12.0,1031.0,1,21.0,0,0,9,1,0,16.0,11.0,26.0,18.0,0
2010-01-12 10:00:00,15.0,-25,-11.0,1031.0,1,26.81,0,0,10,1,0,13.0,11.0,15.0,25.0,0
2010-01-12 11:00:00,21.0,-24,-11.0,1030.0,1,35.75,0,0,11,1,0,15.0,16.0,9.0,26.0,0
2010-01-12 12:00:00,24.0,-23,-11.0,1029.0,1,47.82,0,0,12,1,0,21.0,13.0,11.0,27.0,0
2010-01-12 13:00:00,22.0,-22,-11.0,1029.0,1,63.02,0,0,13,1,0,24.0,15.0,11.0,28.0,0
2010-01-12 14:00:00,22.0,-23,-11.0,1029.0,1,75.98,0,0,14,1,0,22.0,21.0,16.0,15.0,0
2010-01-12 15:00:00,22.0,-22,-11.0,1029.0,1,88.05,0,0,15,1,0,22.0,24.0,13.0,24.0,0
2010-01-12 16:00:00,19.0,-23,-11.0,1030.0,1,101.01,0,0,16,1,0,22.0,22.0,15.0,13.0,0
2010-01-12 17:00:00,23.0,-24,-11.0,1030.0,1,109.06,0,0,17,1,0,19.0,22.0,21.0,13.0,0
2010-01-12 18:00:00,25.0,-24,-11.0,1032.0,1,118.0,0,0,18,1,0,23.0,22.0,24.0,13.0,0
2010-01-12 19:00:00,25.0,-23,-11.0,1032.0,1,126.05,0,0,19,1,0,25.0,19.0,22.0,17.0,0
2010-01-12 20:00:00,31.0,-23,-12.0,1032.0,1,134.1,0,0,20,1,0,25.0,23.0,22.0,20.0,0
2010-01-12 21:00:00,25.0,-24,-12.0,1033.0,1,142.15,0,0,21,1,0,31.0,25.0,22.0,27.0,0
2010-01-12 22:00:00,22.0,-23,-12.0,1033.0,1,150.2,0,0,22,1,0,25.0,25.0,19.0,20.0,0
2010-01-12 23:00:00,22.0,-23,-12.0,1034.0,1,160.03,0,0,23,1,0,22.0,31.0,23.0,15.0,0
2010-01-13 00:00:00,15.0,-24,-12.0,1034.0,1,169.86,0,0,0,2,0,22.0,25.0,25.0,21.0,0
2010-01-13 01:00:00,16.0,-24,-12.0,1033.0,1,178.8,0,0,1,2,0,15.0,22.0,25.0,21.0,0
2010-01-13 02:00:00,11.0,-25,-12.0,1033.0,1,189.98,0,0,2,2,0,16.0,22.0,31.0,37.0,0
2010-01-13 03:00:00,11.0,-24,-13.0,1033.0,1,198.03,0,0,3,2,0,11.0,15.0,25.0,26.0,0
2010-01-13 04:00:00,12.0,-25,-12.0,1032.0,1,205.18,0,0,4,2,0,11.0,16.0,22.0,15.0,0
2010-01-13 05:00:00,11.0,-25,-12.0,1033.0,1,215.01,0,0,5,2,0,12.0,11.0,22.0,9.0,0
2010-01-13 06:00:00,12.0,-25,-12.0,1032.0,1,226.19,0,0,6,2,0,11.0,11.0,15.0,11.0,0
2010-01-13 07:00:00,27.0,-25,-12.0,1032.0,1,235.13,0,0,7,2,0,12.0,12.0,16.0,11.0,0
2010-01-13 08:00:00,28.0,-25,-12.0,1032.0,1,243.18,0,0,8,2,0,27.0,11.0,11.0,16.0,0
2010-01-13 09:00:00,34.0,-23,-11.0,1033.0,1,252.12,0,0,9,2,0,28.0,12.0,11.0,13.0,0
2010-01-13 10:00:00,33.0,-23,-10.0,1033.0,1,257.93,0,0,10,2,0,34.0,27.0,12.0,15.0,0
2010-01-13 11:00:00,36.0,-22,-9.0,1033.0,1,263.74,0,0,11,2,0,33.0,28.0,11.0,21.0,0
2010-01-13 12:00:00,26.0,-21,-8.0,1031.0,1,270.89,0,0,12,2,0,36.0,34.0,12.0,24.0,0
2010-01-13 13:00:00,49.0,-21,-6.0,1030.0,1,278.94,0,0,13,2,0,26.0,33.0,27.0,22.0,0
2010-01-13 14:00:00,52.0,-20,-5.0,1029.0,1,286.99,0,0,14,2,0,49.0,36.0,28.0,22.0,1
2010-01-13 15:00:00,47.0,-22,-5.0,1028.0,1,294.14,0,0,15,2,0,52.0,26.0,34.0,22.0,0
2010-01-13 16:00:00,47.0,-21,-5.0,1028.0,1,299.06,0,0,16,2,0,47.0,49.0,33.0,19.0,0
2010-01-13 17:00:00,39.0,-19,-7.0,1028.0,2,1.79,0,0,17,2,0,47.0,52.0,36.0,23.0,0
2010-01-13 18:00:00,59.0,-19,-8.0,1028.0,3,0.45,0,0,18,2,0,39.0,47.0,26.0,25.0,1
2010-01-13 19:00:00,76.0,-20,-9.0,1028.0,3,1.34,0,0,19,2,0,59.0,47.0,49.0,25.0,1
2010-01-13 20:00:00,96.0,-19,-10.0,1027.0,2,1.79,0,0,20,2,0,76.0,39.0,52.0,31.0,1
2010-01-13 21:00:00,95.0,-19,-13.0,1027.0,3,0.89,0,0,21,2,0,96.0,59.0,47.0,25.0,1
2010-01-13 22:00:00,68.0,-18,-12.0,1027.0,3,1.78,0,0,22,2,0,95.0,76.0,47.0,22.0,1
2010-01-13 23:00:00,65.0,-18,-13.0,1027.0,0,0.89,0,0,23,2,0,68.0,96.0,39.0,22.0,1
2010-01-14 00:00:00,75.0,-18,-14.0,1026.0,0,1.78,0,0,0,3,0,65.0,95.0,59.0,15.0,1
2010-01-14 01:00:00,257.0,-20,-15.0,1025.0,0,2.67,0,0,1,3,0,75.0,68.0,76.0,16.0,4
2010-01-14 02:00:00,174.0,-20,-15.0,1025.0,1,0.89,0,0,2,3,0,257.0,65.0,96.0,11.0,3
2010-01-14 03:00:00,164.0,-20,-16.0,1025.0,1,1.78,0,0,3,3,0,174.0,75.0,95.0,11.0,3
2010-01-14 04:00:00,161.0,-20,-16.0,1024.0,1,3.57,0,0,4,3,0,164.0,257.0,68.0,12.0,3
2010-01-14 05:00:00,137.0,-21,-17.0,1024.0,1,6.7,0,0,5,3,0,161.0,174.0,65.0,11.0,2
2010-01-14 06:00:00,92.0,-19,-14.0,1023.0,1,10.72,0,0,6,3,0,137.0,164.0,75.0,12.0,1
2010-01-14 07:00:00,64.0,-21,-17.0,1023.0,1,13.85,0,0,7,3,0,92.0,161.0,257.0,27.0,1
2010-01-14 08:00:00,87.0,-19,-15.0,1024.0,1,15.64,0,0,8,3,0,64.0,137.0,174.0,28.0,1
2010-01-14 09:00:00,87.0,-19,-14.0,1024.0,1,18.77,0,0,9,3,0,87.0,92.0,164.0,34.0,1
2010-01-14 10:00:00,84.0,-18,-10.0,1024.0,1,22.79,0,0,10,3,0,87.0,64.0,161.0,33.0,1
2010-01-14 11:00:00,95.0,-17,-9.0,1023.0,1,24.58,0,0,11,3,0,84.0,87.0,137.0,36.0,1
2010-01-14 12:00:00,79.0,-16,-6.0,1023.0,1,26.37,0,0,12,3,0,95.0,87.0,92.0,26.0,1
2010-01-14 13:00:00,75.0,-17,-5.0,1022.0,1,28.16,0,0,13,3,0,79.0,84.0,64.0,49.0,1
2010-01-14 14:00:00,79.0,-16,-5.0,1022.0,1,29.95,0,0,14,3,0,75.0,95.0,87.0,52.0,1
2010-01-14 15:00:00,86.0,-15,-4.0,1022.0,1,33.08,0,0,15,3,0,79.0,79.0,87.0,47.0,1
2010-01-14 16:00:00,72.0,-16,-4.0,1023.0,3,0.89,0,0,16,3,0,86.0,75.0,84.0,47.0,1
2010-01-14 17:00:00,89.0,-15,-5.0,1025.0,2,1.79,0,0,17,3,0,72.0,79.0,95.0,39.0,1
2010-01-14 18:00:00,94.0,-14,-3.0,1026.0,1,5.81,0,0,18,3,0,89.0,86.0,79.0,59.0,1
2010-01-14 19:00:00,69.0,-16,-3.0,1027.0,1,11.62,0,0,19,3,0,94.0,72.0,75.0,76.0,1
2010-01-14 20:00:00,49.0,-15,-4.0,1029.0,1,20.56,0,0,20,3,0,69.0,89.0,79.0,96.0,0
2010-01-14 21:00:00,33.0,-16,-5.0,1031.0,1,24.58,0,0,21,3,0,49.0,94.0,86.0,95.0,0
2010-01-14 22:00:00,27.0,-17,-6.0,1032.0,0,3.13,0,0,22,3,0,33.0,69.0,72.0,68.0,0
2010-01-14 23:00:00,20.0,-18,-6.0,1033.0,0,8.05,0,0,23,3,0,27.0,49.0,89.0,65.0,0
2010-01-15 00:00:00,36.0,-19,-7.0,1034.0,0,13.86,0,0,0,4,0,20.0,33.0,94.0,75.0,0
2010-01-15 01:00:00,37.0,-17,-8.0,1035.0,1,5.81,0,0,1,4,0,36.0,27.0,69.0,257.0,0
2010-01-15 02:00:00,30.0,-18,-10.0,1035.0,1,11.62,0,0,2,4,0,37.0,20.0,49.0,174.0,0
2010-01-15 03:00:00,18.0,-19,-10.0,1036.0,1,14.75,0,0,3,4,0,30.0,36.0,33.0,164.0,0
2010-01-15 04:00:00,21.0,-19,-9.0,1036.0,1,19.67,0,0,4,4,0,18.0,37.0,27.0,161.0,0
2010-01-15 05:00:00,13.0,-19,-9.0,1036.0,0,7.15,0,0,5,4,0,21.0,30.0,20.0,137.0,0
2010-01-15 06:00:00,23.0,-20,-9.0,1037.0,0,12.96,0,0,6,4,0,13.0,18.0,36.0,92.0,0
2010-01-15 07:00:00,26.0,-19,-9.0,1037.0,0,18.77,0,0,7,4,0,23.0,21.0,37.0,64.0,0
2010-01-15 08:00:00,27.0,-19,-8.0,1038.0,0,22.79,0,0,8,4,0,26.0,13.0,30.0,87.0,0
2010-01-15 09:00:00,30.0,-19,-8.0,1039.0,0,28.6,0,0,9,4,0,27.0,23.0,18.0,87.0,0
2010-01-15 10:00:00,28.0,-19,-7.0,1039.0,0,35.75,0,0,10,4,0,30.0,26.0,21.0,84.0,0
2010-01-15 11:00:00,26.0,-18,-6.0,1039.0,0,41.56,0,0,11,4,0,28.0,27.0,13.0,95.0,0
2010-01-15 12:00:00,26.0,-18,-5.0,1039.0,0,45.58,0,0,12,4,0,26.0,30.0,23.0,79.0,0
2010-01-15 13:00:00,31.0,-17,-4.0,1038.0,1,1.79,0,0,13,4,0,26.0,28.0,26.0,75.0,0
2010-01-15 14:00:00,35.0,-16,-3.0,1037.0,3,0.89,0,0,14,4,0,31.0,26.0,27.0,79.0,0
2010-01-15 15:00:00,36.0,-17,-3.0,1037.0,3,1.78,0,0,15,4,0,35.0,26.0,30.0,86.0,0
2010-01-15 16:00:00,37.0,-17,-2.0,1037.0,3,2.23,0,0,16,4,0,36.0,31.0,28.0,72.0,0
2010-01-15 17:00:00,64.0,-15,-5.0,1036.0,2,0.89,0,0,17,4,0,37.0,35.0,26.0,89.0,1
2010-01-15 18:00:00,83.0,-15,-6.0,1036.0,3,0.89,0,0,18,4,0,64.0,36.0,26.0,94.0,1
2010-01-15 19:00:00,91.0,-15,-6.0,1037.0,3,1.78,0,0,19,4,0,83.0,37.0,31.0,69.0,1
2010-01-15 20:00:00,90.0,-14,-6.0,1037.0,2,1.79,0,0,20,4,0,91.0,64.0,35.0,49.0,1
2010-01-15 21:00:00,102.0,-14,-8.0,1036.0,2,3.58,0,0,21,4,0,90.0,83.0,36.0,33.0,2
2010-01-15 22:00:00,94.0,-14,-10.0,1037.0,3,0.89,0,0,22,4,0,102.0,91.0,37.0,27.0,1
2010-01-15 23:00:00,87.0,-15,-11.0,1036.0,3,1.78,0,0,23,4,0,94.0,90.0,64.0,20.0,1
2010-01-16 00:00:00,141.0,-15,-11.0,1036.0,3,2.67,0,0,0,5,1,87.0,102.0,83.0,36.0,2
2010-01-16 01:00:00,211.0,-16,-13.0,1036.0,0,0.89,0,0,1,5,1,141.0,94.0,91.0,37.0,4
2010-01-16 02:00:00,242.0,-16,-12.0,1036.0,3,0.89,0,0,2,5,1,211.0,87.0,90.0,30.0,4
2010-01-16 03:00:00,271.0,-16,-13.0,1035.0,0,0.89,0,0,3,5,1,242.0,141.0,102.0,18.0,4
2010-01-16 04:00:00,249.0,-15,-12.0,1035.0,0,1.78,0,0,4,5,1,271.0,211.0,94.0,21.0,4
2010-01-16 05:00:00,200.0,-14,-10.0,1034.0,1,1.79,0,0,5,5,1,249.0,242.0,87.0,13.0,3
2010-01-16 06:00:00,147.0,-15,-10.0,1034.0,1,2.68,0,0,6,5,1,200.0,271.0,141.0,23.0,2
2010-01-16 07:00:00,114.0,-15,-11.0,1034.0,1,4.47,0,0,7,5,1,147.0,249.0,211.0,26.0,2
2010-01-16 08:00:00,102.0,-15,-11.0,1034.0,1,6.26,0,0,8,5,1,114.0,200.0,242.0,27.0,2
2010-01-16 09:00:00,108.0,-14,-9.0,1034.0,1,8.05,0,0,9,5,1,102.0,147.0,271.0,30.0,2
2010-01-16 10:00:00,135.0,-14,-9.0,1034.0,1,9.84,0,0,10,5,1,108.0,114.0,249.0,28.0,2
2010-01-16 11:00:00,120.0,-13,-6.0,1034.0,3,0.89,0,0,11,5,1,135.0,102.0,200.0,26.0,2
2010-01-16 12:00:00,148.0,-13,-5.0,1033.0,1,1.79,0,0,12,5,1,120.0,108.0,147.0,26.0,2
2010-01-16 13:00:00,127.0,-12,-4.0,1031.0,3,0.89,0,0,13,5,1,148.0,135.0,114.0,31.0,2
2010-01-16 14:00:00,128.0,-12,-3.0,1031.0,3,1.78,0,0,14,5,1,127.0,120.0,102.0,35.0,2
2010-01-16 15:00:00,140.0,-12,-3.0,1030.0,3,2.67,0,0,15,5,1,128.0,148.0,108.0,36.0,2
2010-01-16 16:00:00,148.0,-11,-3.0,1030.0,3,3.56,0,0,16,5,1,140.0,127.0,135.0,37.0,2
2010-01-16 17:00:00,150.0,-11,-4.0,1031.0,0,0.89,0,0,17,5,1,148.0,128.0,120.0,64.0,2
2010-01-16 18:00:00,154.0,-12,-7.0,1031.0,3,0.89,0,0,18,5,1,150.0,140.0,148.0,83.0,3
2010-01-16 19:00:00,197.0,-12,-7.0,1032.0,3,1.78,0,0,19,5,1,154.0,148.0,127.0,91.0,3
2010-01-16 20:00:00,235.0,-12,-8.0,1032.0,3,2.23,0,0,20,5,1,197.0,150.0,128.0,90.0,4
2010-01-16 21:00:00,261.0,-12,-9.0,1032.0,3,3.12,0,0,21,5,1,235.0,154.0,140.0,102.0,4
2010-01-16 22:00:00,269.0,-13,-11.0,1032.0,1,0.89,0,0,22,5,1,261.0,197.0,148.0,94.0,4
2010-01-16 23:00:00,266.0,-14,-11.0,1032.0,1,2.68,0,0,23,5,1,269.0,235.0,150.0,87.0,4
2010-01-17 00:00:00,263.0,-15,-12.0,1032.0,1,5.81,0,0,0,6,1,266.0,261.0,154.0,141.0,4
2010-01-17 01:00:00,241.0,-14,-11.0,1032.0,3,0.45,0,0,1,6,1,263.0,269.0,197.0,211.0,4
2010-01-17 02:00:00,205.0,-14,-11.0,1031.0,3,1.34,0,0,2,6,1,241.0,266.0,235.0,242.0,4
2010-01-17 03:00:00,160.0,-14,-12.0,1031.0,1,1.79,0,0,3,6,1,205.0,263.0,261.0,271.0,3
2010-01-17 04:00:00,150.0,-14,-12.0,1031.0,1,3.58,0,0,4,6,1,160.0,241.0,269.0,249.0,2
2010-01-17 05:00:00,148.0,-14,-10.0,1030.0,1,6.71,0,0,5,6,1,150.0,205.0,266.0,200.0,2
2010-01-17 06:00:00,208.0,-14,-11.0,1030.0,1,9.84,0,0,6,6,1,148.0,160.0,263.0,147.0,4
2010-01-17 07:00:00,209.0,-15,-10.0,1030.0,1,11.63,0,0,7,6,1,208.0,150.0,241.0,114.0,4
2010-01-17 08:00:00,183.0,-13,-10.0,1030.0,1,14.76,0,0,8,6,1,209.0,148.0,205.0,102.0,3
2010-01-17 09:00:00,161.0,-13,-8.0,1030.0,1,17.89,0,0,9,6,1,183.0,208.0,160.0,108.0,3
2010-01-17 10:00:00,182.0,-12,-6.0,1030.0,3,0.45,0,0,10,6,1,161.0,209.0,150.0,135.0,3
2010-01-17 11:00:00,230.0,-11,-5.0,1030.0,3,1.34,0,0,11,6,1,182.0,183.0,148.0,120.0,4
2010-01-17 12:00:00,170.0,-11,-4.0,1029.0,3,2.23,0,0,12,6,1,230.0,161.0,208.0,148.0,3
2010-01-17 13:00:00,172.0,-11,-3.0,1028.0,3,3.12,0,0,13,6,1,170.0,182.0,209.0,127.0,3
2010-01-17 14:00:00,154.0,-10,-1.0,1027.0,3,4.01,0,0,14,6,1,172.0,230.0,183.0,128.0,3
2010-01-17 15:00:00,166.0,-11,-1.0,1027.0,3,4.46,0,0,15,6,1,154.0,170.0,161.0,140.0,3
2010-01-17 16:00:00,177.0,-10,-1.0,1026.0,2,0.89,0,0,16,6,1,166.0,172.0,182.0,148.0,3
2010-01-17 17:00:00,191.0,-10,-3.0,1026.0,2,1.78,0,0,17,6,1,177.0,154.0,230.0,150.0,3
2010-01-17 18:00:00,212.0,-10,-5.0,1027.0,2,2.67,0,0,18,6,1,191.0,166.0,170.0,154.0,4
2010-01-17 19:00:00,250.0,-10,-6.0,1027.0,0,0.89,0,0,19,6,1,212.0,177.0,172.0,197.0,4
2010-01-17 20:00:00,268.0,-11,-7.0,1027.0,3,0.45,0,0,20,6,1,250.0,191.0,154.0,235.0,4
2010-01-17 21:00:00,317.0,-10,-7.0,1027.0,3,0.9,0,0,21,6,1,268.0,212.0,166.0,261.0,4
2010-01-17 22:00:00,291.0,-11,-9.0,1027.0,3,1.35,0,0,22,6,1,317.0,250.0,177.0,269.0,4
2010-01-17 23:00:00,313.0,-12,-9.0,1027.0,0,0.89,0,0,23,6,1,291.0,268.0,191.0,266.0,4
2010-01-18 00:00:00,282.0,-12,-10.0,1028.0,3,0.89,0,0,0,0,0,313.0,317.0,212.0,263.0,4
2010-01-18 01:00:00,282.0,-13,-11.0,1028.0,1,3.13,0,0,1,0,0,282.0,291.0,250.0,241.0,4
2010-01-18 02:00:00,303.0,-11,-9.0,1028.0,1,4.92,0,0,2,0,0,282.0,313.0,268.0,205.0,4
2010-01-18 03:00:00,349.0,-13,-10.0,1028.0,1,6.71,0,0,3,0,0,303.0,282.0,317.0,160.0,4
2010-01-18 04:00:00,407.0,-13,-11.0,1028.0,1,7.6,0,0,4,0,0,349.0,282.0,291.0,150.0,4
2010-01-18 05:00:00,361.0,-13,-11.0,1027.0,0,1.79,0,0,5,0,0,407.0,303.0,313.0,148.0,4
2010-01-18 06:00:00,234.0,-14,-11.0,1028.0,1,0.89,0,0,6,0,0,361.0,349.0,282.0,208.0,4
2010-01-18 07:00:00,149.0,-14,-11.0,1028.0,1,4.02,0,0,7,0,0,234.0,407.0,282.0,209.0,2
2010-01-18 08:00:00,147.0,-14,-11.0,1028.0,1,5.81,0,0,8,0,0,149.0,361.0,303.0,183.0,2
2010-01-18 09:00:00,184.0,-11,-6.0,1028.0,1,9.83,0,0,9,0,0,147.0,234.0,349.0,161.0,3
2010-01-18 10:00:00,161.0,-10,-5.0,1028.0,1,11.62,0,0,10,0,0,184.0,149.0,407.0,182.0,3
2010-01-18 11:00:00,137.0,-9,-3.0,1028.0,1,13.41,0,0,11,0,0,161.0,147.0,361.0,230.0,2
2010-01-18 12:00:00,146.0,-8,-1.0,1027.0,1,15.2,0,0,12,0,0,137.0,184.0,234.0,170.0,2
2010-01-18 13:00:00,144.0,-9,0.0,1026.0,1,16.99,0,0,13,0,0,146.0,161.0,149.0,172.0,2
2010-01-18 14:00:00,154.0,-9,1.0,1025.0,0,1.79,0,0,14,0,0,144.0,137.0,147.0,154.0,3
2010-01-18 15:00:00,173.0,-9,1.0,1025.0,3,0.89,0,0,15,0,0,154.0,146.0,184.0,166.0,3
2010-01-18 16:00:00,188.0,-8,1.0,1025.0,2,0.89,0,0,16,0,0,173.0,144.0,161.0,177.0,3
2010-01-18 17:00:00,203.0,-7,-1.0,1025.0,2,2.68,0,0,17,0,0,188.0,154.0,137.0,191.0,4
2010-01-18 18:00:00,233.0,-7,-2.0,1025.0,3,0.89,0,0,18,0,0,203.0,173.0,146.0,212.0,4
2010-01-18 19:00:00,408.0,-7,-3.0,1025.0,2,0.89,0,0,19,0,0,233.0,188.0,144.0,250.0,4
2010-01-18 20:00:00,435.0,-5,-2.0,1026.0,3,0.89,0,0,20,0,0,408.0,203.0,154.0,268.0,4
2010-01-18 21:00:00,403.0,-5,-1.0,1026.0,1,1.79,0,0,21,0,0,435.0,233.0,173.0,317.0,4
2010-01-18 22:00:00,360.0,-5,-1.0,1026.0,1,3.58,0,0,22,0,0,403.0,408.0,188.0,291.0,4
2010-01-18 23:00:00,402.0,-6,-1.0,1026.0,3,0.89,0,0,23,0,0,360.0,435.0,203.0,313.0,4
2010-01-19 00:00:00,358.0,-4,-1.0,1025.0,1,1.79,0,0,0,1,0,402.0,403.0,233.0,282.0,4
2010-01-19 01:00:00,383.0,-5,-1.0,1024.0,1,4.92,0,0,1,1,0,358.0,360.0,408.0,282.0,4
2010-01-19 02:00:00,332.0,-5,-1.0,1024.0,1,6.71,0,0,2,1,0,383.0,402.0,435.0,303.0,4
2010-01-19 03:00:00,274.0,-5,-1.0,1023.0,1,8.5,0,0,3,1,0,332.0,358.0,403.0,349.0,4
2010-01-19 04:00:00,256.0,-4,-1.0,1022.0,1,10.29,0,0,4,1,0,274.0,383.0,360.0,407.0,4
2010-01-19 05:00:00,302.0,-4,-1.0,1021.0,1,11.18,0,0,5,1,0,256.0,332.0,402.0,361.0,4
2010-01-19 06:00:00,330.0,-4,-1.0,1021.0,1,12.07,0,0,6,1,0,302.0,274.0,358.0,234.0,4
2010-01-19 07:00:00,367.0,-4,-1.0,1021.0,1,13.86,0,0,7,1,0,330.0,256.0,383.0,149.0,4
2010-01-19 08:00:00,297.0,-4,0.0,1021.0,3,0.89,0,0,8,1,0,367.0,302.0,332.0,147.0,4
2010-01-19 09:00:00,331.0,-4,0.0,1021.0,1,1.79,0,0,9,1,0,297.0,330.0,274.0,184.0,4
2010-01-19 10:00:00,323.0,-4,0.0,1021.0,3,0.89,0,0,10,1,0,331.0,367.0,256.0,161.0,4
2010-01-19 11:00:00,339.0,-5,1.0,1021.0,1,1.79,0,0,11,1,0,323.0,297.0,302.0,137.0,4
2010-01-19 12:00:00,301.0,-5,1.0,1020.0,3,0.89,0,0,12,1,0,339.0,331.0,330.0,146.0,4
2010-01-19 13:00:00,310.0,-4,1.0,1019.0,3,1.34,0,0,13,1,0,301.0,323.0,367.0,144.0,4
2010-01-19 14:00:00,305.0,-4,1.0,1018.0,0,0.89,0,0,14,1,0,310.0,339.0,297.0,154.0,4
2010-01-19 15:00:00,313.0,-3,2.0,1018.0,3,0.45,0,0,15,1,0,305.0,301.0,331.0,173.0,4
2010-01-19 16:00:00,336.0,-3,2.0,1018.0,3,1.34,0,0,16,1,0,313.0,310.0,323.0,188.0,4
2010-01-19 17:00:00,357.0,-2,2.0,1018.0,0,0.89,0,0,17,1,0,336.0,305.0,339.0,203.0,4
2010-01-19 18:00:00,485.0,-3,1.0,1018.0,3,0.89,0,0,18,1,0,357.0,313.0,301.0,233.0,4
2010-01-19 19:00:00,426.0,-3,2.0,1020.0,1,1.79,0,0,19,1,0,485.0,336.0,310.0,408.0,4
2010-01-19 20:00:00,403.0,-3,1.0,1020.0,1,4.92,0,0,20,1,0,426.0,357.0,305.0,435.0,4
2010-01-19 21:00:00,374.0,-3,0.0,1021.0,1,6.71,0,0,21,1,0,403.0,485.0,313.0,403.0,4
2010-01-19 22:00:00,333.0,-3,0.0,1021.0,1,8.5,0,0,22,1,0,374.0,426.0,336.0,360.0,4
2010-01-19 23:00:00,343.0,-3,1.0,1020.0,1,11.63,0,0,23,1,0,333.0,403.0,357.0,402.0,4
2010-01-20 00:00:00,364.0,-2,0.0,1021.0,1,14.76,0,0,0,2,0,343.0,374.0,485.0,358.0,4
2010-01-20 01:00:00,389.0,-2,-1.0,1022.0,1,16.55,0,0,1,2,0,364.0,333.0,426.0,383.0,4
2010-01-20 02:00:00,368.0,-4,-2.0,1022.0,1,19.68,0,0,2,2,0,389.0,343.0,403.0,332.0,4
2010-01-20 03:00:00,267.0,-2,-1.0,1023.0,1,25.49,0,0,3,2,0,368.0,364.0,374.0,274.0,4
2010-01-20 04:00:00,71.0,-3,1.0,1023.0,1,28.62,0,0,4,2,0,267.0,389.0,333.0,256.0,1
2010-01-20 05:00:00,81.0,-3,0.0,1024.0,1,31.75,0,0,5,2,0,71.0,368.0,343.0,302.0,1
2010-01-20 06:00:00,51.0,-5,2.0,1026.0,1,36.67,0,0,6,2,0,81.0,267.0,364.0,330.0,1
2010-01-20 07:00:00,49.0,-9,1.0,1027.0,1,41.59,0,0,7,2,0,51.0,71.0,389.0,367.0,0
2010-01-20 08:00:00,44.0,-10,0.0,1028.0,1,48.74,0,0,8,2,0,49.0,81.0,368.0,297.0,0
2010-01-20 09:00:00,45.0,-10,0.0,1030.0,1,55.89,0,0,9,2,0,44.0,51.0,267.0,331.0,0
2010-01-20 10:00:00,35.0,-11,1.0,1032.0,1,63.04,0,0,10,2,0,45.0,49.0,71.0,323.0,0
2010-01-20 11:00:00,29.0,-13,0.0,1033.0,1,71.09,0,0,11,2,0,35.0,44.0,81.0,339.0,0
2010-01-20 12:00:00,27.0,-13,0.0,1033.0,1,78.24,0,0,12,2,0,29.0,45.0,51.0,301.0,0
2010-01-20 13:00:00,29.0,-13,-1.0,1033.0,0,8.05,0,0,13,2,0,27.0,35.0,49.0,310.0,0
2010-01-20 14:00:00,16.0,-13,-1.0,1032.0,1,7.15,0,0,14,2,0,29.0,29.0,44.0,305.0,0
2010-01-20 15:00:00,23.0,-15,-1.0,1032.0,0,5.81,0,0,15,2,0,16.0,27.0,45.0,313.0,0
2010-01-20 16:00:00,28.0,-14,-1.0,1033.0,1,5.81,0,0,16,2,0,23.0,29.0,35.0,336.0,0
2010-01-20 17:00:00,22.0,-15,-2.0,1033.0,1,12.96,0,0,17,2,0,28.0,16.0,29.0,357.0,0
2010-01-20 18:00:00,11.0,-16,-3.0,1034.0,1,21.01,0,0,18,2,0,22.0,23.0,27.0,485.0,0
2010-01-20 19:00:00,25.0,-17,-4.0,1035.0,1,28.16,0,0,19,2,0,11.0,28.0,29.0,426.0,0
2010-01-20 20:00:00,16.0,-19,-3.0,1036.0,1,37.99,0,0,20,2,0,25.0,22.0,16.0,403.0,0
2010-01-20 21:00:00,20.0,-18,-4.0,1037.0,1,46.93,0,0,21,2,0,16.0,11.0,23.0,374.0,0
2010-01-20 22:00:00,20.0,-19,-4.0,1038.0,1,55.87,0,0,22,2,0,20.0,25.0,28.0,333.0,0
2010-01-20 23:00:00,18.0,-19,-5.0,1038.0,1,65.7,0,0,23,2,0,20.0,16.0,22.0,343.0,0
2010-01-21 00:00:00,18.0,-20,-6.0,1038.0,1,75.53,0,0,0,3,0,18.0,20.0,11.0,364.0,0
